name,amount,disregarded
"2-O-sulfo-2'-palmitoyl-alpha,alpha-trehalose",1,false
"2-O-sulfo-2'-stearoyl-alpha,alpha-trehalose",1,false
2 dopaquinone,1,false
other product,1,false
3-hydroxy-4-methylanthranilyl-adenylate,1,false
D-mannitol[side 1],1,false
D-mannitol 1-phosphate[side 2],1,false
shionone,1,false
S-adenosyl 3-,1,false
mitochondrial tRNA uridine27/28,1,false
mitochondrial tRNA pseudouridine27/28,1,false
chrysanthemyl diphosphate,1,false
12 reduced ferredoxin,1,false
40 ATP,1,false
40 H2O,1,false
12 oxidized ferredoxin,1,false
3 H2,1,false
40 ADP,1,false
40 phosphate,1,false
corydaline,1,false
guanine26/guanine27 in tRNA,1,false
N2-dimethylguanine26/N2-dimethylguanine27 in tRNA,1,false
"ent-11beta-hydroxycassa-12,15-diene",1,false
tRNA uridine38/39,1,false
tRNA pseudouridine38/39,1,false
4-hydroxy-2-oxoheptanedioate,1,false
trans-anol,1,false
trans-anethole,1,false
dIDP,1,false
11alpha-hydroxyprogesterone,1,false
a phytoceramide,1,false
a -2'-hydroxyphytoceramide,1,false
4 benzenediol,1,false
4 benzosemiquinone,1,false
Holocytochrome c,1,false
apocytochrome c,1,false
heme,1,false
tRNA uridine31,1,false
tRNA pseudouridine31,1,false
L-Ribulose 5-phosphate,1,false
"[dermatan]-4,6-di-O-sulfo-N-acetyl-D-galactosamine",1,false
[chondroitin]-4-O-sulfo-N-acetyl-D-galactosamine,1,false
"[chondroitin]-4,6-di-O-sulfo-N-acetyl-D-galactosamine",1,false
dTDP-D-galactose,1,false
dTDP-D-galacturonate,1,false
estradiol-17beta,1,false
6beta-hydroxyestradiol-17beta,1,false
(4S)-4-hydroxy-L-isoleucine,1,false
N2-,1,false
achilleol B,1,false
"(+)-cis-3,4-dihydrophenanthrene-3,4-diol",1,false
"phenanthrene-3,4-diol",1,false
(S)-malate,1,false
reduced quinone,1,false
O-acetylcholine,1,false
undecaprenol,1,false
L-aspartate-4-semialdehyde,1,false
a beta-D-galactoside,1,false
a 6-acetyl-beta-D-galactoside,1,false
"2,4-dihydroxy-2H-1,4-benzoxazin-3(4H)-one",1,false
[DNA-directed RNA polymerase],1,false
phospho-[DNA-directed RNA polymerase],1,false
[protein-PII],1,false
uridylyl-[protein-PII],1,false
[enzyme]-lysine,1,false
N--[enzyme]-lysine,1,false
[eIF5A-precursor]-lysine,1,false
N--[eIF5A-precursor]-lysine,1,false
"3-amino-4,7-dihydroxycoumarin",1,false
[low-density-lipoprotein receptor]-L-serine,1,false
[low-density-lipoprotein receptor]-O-phospho-L-serine,1,false
[a protein]-serine/threonine phosphate,1,false
[a protein]-serine/threonine,1,false
"N,N'-diacetylchitobiose[side 1]",1,false
"N,N'-diacetylchitobiose 6'-phosphate[side 2]",1,false
2 oxidized cytochrome cL,1,false
2 reduced cytochrome cL,1,false
queuine,1,false
queuine34 in tRNA,1,false
"2'-hydroxy-2,3-dihydrodaidzein",1,false
2'-hydroxydaidzein,1,false
protein N-pros-phosphohistidine,1,false
myosin bound to actin filament at position n,1,false
myosin bound to actin filament at position n+1,1,false
D-sorbitol,1,false
3-ethylmalate,1,false
S-farnesyl protein,1,false
guanidinoethyl methyl phosphate,1,false
N'-phosphoguanidinoethyl methylphosphate,1,false
(R)-2-hydroxystearate,1,false
a monoamide of a dicarboxylate,1,false
a dicarboxylate,1,false
an archaeal dolichyl phosphooligosaccharide,1,false
an archaeal dolichyl phosphate,1,false
"2,7-dihydroxy-4'-methoxyisoflavanone",1,false
D-galactofuranose-[galactofuranose-binding protein][side 1],1,false
D-galactofuranose[side 2],1,false
[galactofuranose-binding protein][side 1],1,false
chlorophyll,1,false
chlorophyllide,1,false
"5alpha-cholan-3alpha,7alpha,12alpha,24-tetrol",1,false
"5alpha-cholan-3alpha,7alpha,12alpha-triol 24-sulfate",1,false
D-allose-[allose-binding protein][side 1],1,false
D-allose[side 2],1,false
[allose-binding protein][side 1],1,false
5-aminosalicylate,1,false
"-4-amino-6-oxohepta-2,4-dienedioate",1,false
a thioglucoside,1,false
glutinol,1,false
tropomyosin,1,false
O-phosphotropomyosin,1,false
bicyclogermacrene,1,false
(S)-2-hydroxystearate,1,false
CDP-N-methylethanolamine,1,false
phosphoramide,1,false
"cyclohexane-1,2-dione",1,false
a short-chain acyl-CoA,1,false
"a short-chain trans-2,3-dehydroacyl-CoA",1,false
6-sulfo-alpha-D-quinovose,1,false
6-sulfo-beta-D-quinovose,1,false
Ni2+-[nickel-binding protein][side 1],1,false
Ni2+[side 2],1,false
[nickel-binding protein][side 1],1,false
beta-citryl-L-glutamate,1,false
a (4R)-4-hydroxysphinganine ceramide,1,false
D-ribose-[ribose-binding protein][side 1],1,false
D-ribose[side 2],1,false
[ribose-binding protein][side 1],1,false
3-hydroxy-L-glutamate,1,false
4-amino-3-hydroxybutanoate,1,false
5beta-scymnol,1,false
5beta-scymnol sulfate,1,false
a 1-acyl-2-oleoyl-sn-glycero-3-phosphocholine,1,false
a 1-acyl-2-[-12-hydroxyoleoyl]-sn-glycero-3-phosphocholine,1,false
L-hyoscyamine,1,false
"N3-oxalyl-L-2,3-diaminopropanoate",1,false
(3R)-linalool,1,false
"2,5,6-trihydroxy-5,6-dihydroquinoline",1,false
gentamicin C1a,1,false
N2'-acetylgentamicin C1a,1,false
"(3R)-3-hydroxy-16-methoxy-1,2-didehydro-2,3-dihydrotabersonine",1,false
"(3R)-3-hydroxy-1,2-didehydro-2,3-dihydrotabersonine",1,false
(S)-2-Methylmalate,1,false
2-methylfumarate,1,false
[SoxY protein]-L-cysteine,1,false
sesquithujene,1,false
D-Ribose 5-phosphate,1,false
a palmitoleoyl-[glycerolipid],1,false
"a -hexadeca-9,12-dienoyl-[glycerolipid]",1,false
7-epi-sesquithujene,1,false
tRNAPro,1,false
L-prolyl-tRNAPro,1,false
3-hydroxybenzyl alcohol,1,false
3-hydroxybenzaldehyde,1,false
Chorismate,1,false
Zn2+[side 1],1,false
L-Rhamnulose 1-phosphate,1,false
benzyl -2-methyl-3-hydroxybutanoate,1,false
benzyl 2-methyl-3-oxobutanoate,1,false
uridine44 in tRNASer,1,false
2'-O-methyluridine44 in tRNASer,1,false
hypotaurocyamine,1,false
Nomega-phosphohypotaurocyamine,1,false
2-Dehydro-3-deoxy-L-pentonate,1,false
5-oxohexanoate,1,false
"cis-1,4-polyisoprene",1,false
n O2,1,false
"n -4,8-dimethyl-12-oxotrideca-4,8-dienal",1,false
"-5-hydroperoxyicosa-6,8,11,14-tetraenoate",1,false
pent-2-enedioate,1,false
butenedioate,1,false
3-phospho-L-serine,1,false
4-phospho-L-aspartate,1,false
[ADP-thiazole synthase]-L-cysteine,1,false
[ADP-thiazole synthase]-dehydroalanine,1,false
an alpha-eleostearoyl-[glycerolipid],1,false
an alpha-parinaroyl-[glycerolipid],1,false
gibberellin A4,1,false
methyl gibberellin A4,1,false
phospholipid [side 1],1,false
phospholipid [side 2],1,false
salutaridine,1,false
chenodeoxycholoyltaurine,1,false
lombricine,1,false
N-phospholombricine,1,false
2-deoxyribonolactone,1,false
phosphate-[phosphate-binding protein][side 1],1,false
phosphate[side 2],1,false
[phosphate-binding protein][side 1],1,false
4-chlorophenylacetonitrile,1,false
demethylspheroidene,1,false
UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-gamma-D-glutamyl-meso-2 6-diaminoheptanedioate,1,false
urethane,1,false
3''-adenylylstreptomycin,1,false
L-ascorbate[side 1],1,false
L-ascorbate 6-phosphate[side 2],1,false
H2CO3,1,false
N-benzylformamide,1,false
benzylamine,1,false
tRNAn+1,1,false
tRNAn,1,false
uridine2479 in 23S rRNA,1,false
2'-O-methyluridine2479 in 23S rRNA,1,false
L-enduracididine,1,false
(3S)-3-hydroxy-L-enduracididine,1,false
"propane-1,2-diol 1-phosphate",1,false
hydroxyacetone phosphate,1,false
(3S)-3-hydroxy-L-arginine,1,false
N7-methylguanosine 5'-diphosphate,1,false
a 5'-phospho-[mRNA],1,false
L-carnitinamide,1,false
tRNAAsn,1,false
isoprene,1,false
N-acetyl-D-muramate[side 1],1,false
N-acetyl-D-muramate 6-phosphate[side 2],1,false
(S)-2-phenyloxirane,1,false
an alkanesulfonate,1,false
2-sulfanyl-N6-L-threonylcarbamoyladenine37 in tRNA,1,false
guanine2535 in 23S rRNA,1,false
N1-methylguanine2535 in 23S rRNA,1,false
gibberellin A9,1,false
methyl gibberellin A9,1,false
GDP-N-formyl-alpha-D-perosamine,1,false
S-glutathione,1,false
11-cis-retinol-[retinal-binding-protein],1,false
11-cis-retinal-[retinol-binding-protein],1,false
"-dihydroxycyclohexa-2,4-diene-1,4-dicarboxylate",1,false
N-acetyl-D-glucosamine[side 1],1,false
N-acetyl-D-glucosamine 6-phosphate[side 2],1,false
sphingosyl-phosphocholine,1,false
validamine 7-phosphate,1,false
acetylsalicylate,1,false
gamma-curcumene,1,false
"L-erythro-7,8-dihydrobiopterin",1,false
L-erythro-tetrahydrobiopterin,1,false
D-xylopyranose,1,false
a menaquinone,1,false
an 8-methylmenaquinone,1,false
a 2-demethylmenaquinone,1,false
a 2-demethyl-8-methylmenaquinone,1,false
D-ribonate,1,false
"3-D-glucuronosyl-N2,6-disulfo-beta-D-glucosamine",1,false
"N2,6-disulfo-D-glucosamine",1,false
"2-GDP-[-5-amino-6-methyl-3,6-dihydro-2H-pyran-3-ol]",1,false
GDP-2-[-5-imino-6-methyloxan-3-ol],1,false
rifamycin B,1,false
rifamycin O,1,false
"ditrans,octacis-undecaprenyl diphosphate",1,false
beta-D-mannopyranosyl--D-mannopyranose,1,false
2 3-amino-4-hydroxybenzoate,1,false
N-acetyl-L-cysteine,1,false
grixazone B,1,false
heparan sulfate alpha-D-glucosaminide,1,false
heparan sulfate N-acetyl-alpha-D-glucosaminide,1,false
8'-apo-beta-carotenal,1,false
"2,6-dimethyldeca-2,4,6,8-tetraenedial",1,false
2-aminobenzenesulfonate,1,false
"2,3-dihydroxybenzenesulfonate",1,false
L-aspartate89-[ribosomal protein S12]-methanethiol,1,false
2''-nucleotidylgentamicin,1,false
"7,8-dihydromethanopterin",1,false
2-deoxy-D-ribose,1,false
"2-hydroxy-2H-1,4-benzoxazin-3(4H)-one",1,false
primary alcohol,1,false
aldehyde,1,false
2 3beta-hydroxy-beta-cyclocitral,1,false
2-sulfanyl-N6-dimethylallyladenine37 in tRNA,1,false
N-benzoyl-D-arginine-4-nitroanilide,1,false
N-benzoyl-D-arginine,1,false
heme[side 1],1,false
heme[side 2],1,false
a fatty acid anion,1,false
geranylgeranyl-bacteriochlorophyllide a,1,false
2-deoxy-D-ribosyl-base1,1,false
2-deoxy-D-ribosyl-base2,1,false
D-apiitol,1,false
beta-D-galactosyl--L-rhamnose,1,false
guanine[side 1],1,false
guanine[side 2],1,false
4-acetamidobutanoate,1,false
[RNA 3'-phosphate cyclase]-Ntau--L-histidine,1,false
daidzein,1,false
genistein,1,false
tRNA uridine65,1,false
tRNA pseudouridine65,1,false
"2-methoxy-6-all-trans-polyprenyl-1,4-benzoquinol",1,false
"6-methoxy-3-methyl-2-all-trans-polyprenyl-1,4-benzoquinol",1,false
a methyl-branched lipid,1,false
an omega-hydroxy-methyl-branched lipid,1,false
D-Mannonate,1,false
2-aminophenol,1,false
alpha-N-peptidyl-L-glutamine,1,false
alpha-N-peptidyl-L-glutamate,1,false
L-cysteinyl-[PqsC protein],1,false
S-octanoyl-L-cysteinyl-[PqsC protein],1,false
"1-decane-1,3-dione",1,false
2-phosphonoacetaldehyde,1,false
",12,14-triene",1,false
reduced putidaredoxin,1,false
oxidized putidaredoxin,1,false
Cu+[side 1],1,false
Cu+[side 2],1,false
6-endo-hydroxycineole,1,false
tRNAAsp,1,false
L-aspartyl-tRNAAsp,1,false
"2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose",1,false
Nalpha-benzyloxycarbonyl-L-leucine,1,false
avermitilol,1,false
(2R)-2-hydroxy-2-methylbutanedioate,1,false
N-hydroxy-4-acetylaminobiphenyl,1,false
N-acetoxy-4-aminobiphenyl,1,false
1-methylnicotinamide,1,false
a 3- bacteriochlorophyllide d,1,false
a 3-vinyl bacteriochlorophyllide d,1,false
UDP-2-acetamido-3-dehydro-2-deoxy-alpha-D-glucopyranose,1,false
a 3beta-hydroxysteroid ester,1,false
fatty acid,1,false
3- or 2-hydroxy fatty acid,1,false
a ketosteroid,1,false
a steroid ester/lactone,1,false
"12alpha-hydroxy-3-oxochola-4,6-dien-24-oyl-CoA",1,false
"4,5-dioxopentanoate",1,false
"2,3-dihydroxypropane-1-sulfonate",1,false
"pentane-2,4-dione",1,false
"15,16-dihydrobiliverdin",1,false
L-xylose,1,false
"L-xylono-1,4-lactone",1,false
taurine-[taurine-binding protein][side 1],1,false
taurine[side 2],1,false
[taurine-binding protein][side 1],1,false
"6-imino-5-oxocyclohexa-1,3-dienecarboxylate",1,false
lauroyl-CoA,1,false
"-2-hydroxytridecane-1,2,3-tricarboxylate",1,false
pentalenate,1,false
L-threonine O-3-phosphate,1,false
(R)-1-aminopropan-2-yl phosphate,1,false
L-beta-phenylalanine,1,false
D-Glyceraldehyde 3-phosphate,1,false
a long-chain-fatty acyl-CoA,1,false
a 2--trehalose,1,false
tRNA uridine13,1,false
tRNA pseudouridine13,1,false
carboxymethyloxysuccinate,1,false
"cholesta-5,7-dien-3beta-ol",1,false
chloramphenicol 3-acetate,1,false
2 an acyl-CoA,1,false
a (2R)-2-alkyl-3-oxoalkanoate,1,false
N-acetyl-alpha-D-glucosamine,1,false
pulcherriminic acid,1,false
cobalt-sirohydrochlorin,1,false
4-O-beta-D-glucopyranosyl-D-gluconate,1,false
3alpha-hydroxy-5beta-androstane-17-one,1,false
"5beta-androstane-3,17-dione",1,false
staphylopine,1,false
ethyl]amino}butanoate,1,false
phosphinomethylmalate,1,false
4 porphobilinogen,1,false
4 NH3,1,false
[biotin carboxyl-carrier protein]-biotin-N6-L-lysine,1,false
hydrogencarbonate-,1,false
[biotin carboxyl-carrier protein]-carboxybiotin-N6-L-lysine,1,false
D-iditol,1,false
"3,3',5-triiodo-L-thyronine",1,false
hexadecanoyl-CoA,1,false
"2-carboxy-1,4-naphthoquinone",1,false
dimethylallyl phosphate,1,false
prenylated FMNH2,1,false
myo-Inositol,1,false
dolichyl diphosphooligosaccharide,1,false
vitamin B12-[cobalamin-binding protein][side 1],1,false
vitamin B12[side 2],1,false
[cobalamin-binding protein][side 1],1,false
tRNA uridine32,1,false
tRNA pseudouridine32,1,false
N-acetylputrescine,1,false
[protein]-O--trans-4-hydroxy-L-proline,1,false
[protein]-trans-4-oxy-L-proline,1,false
"1,6,6-trimethyl-2,7-dioxabicyclo[3.2.2]nonan-3-one",1,false
N6-dimethylallyladenine,1,false
a medium-chain 3-oxoacyl-[acyl-carrier protein],1,false
2-oxo-3-propyl 3-oxoalkanoate,1,false
2 bilirubin,1,false
2 biliverdin,1,false
HBr,1,false
RBr,1,false
cytidine32 in tRNA,1,false
2'-O-methylcytidine32 in tRNA,1,false
uridine32 in tRNA,1,false
2'-O-methyluridine32 in tRNA,1,false
4-O-beta-D-mannopyranosyl-N-acetyl-D-glucosamine,1,false
selenite,1,false
selenate,1,false
UDP-beta-L-arabinopyranose,1,false
hepoxilin A3,1,false
trioxilin A3,1,false
norspermidine,1,false
uracil54 in tRNA,1,false
10-hydroxydecanoate,1,false
10-oxodecanoate,1,false
a 1-stearoyl-2-acyl-[glycerolipid],1,false
polycis-polyprenyl diphosphate,1,false
a polycis-polyprenyl diphosphate longer by one C5 unit,1,false
bacteriochlorophyllide g,1,false
"3,8-divinyl chlorophyllide a",1,false
"(R)-3,3-dimethylmalate",1,false
Isopiperitenone,1,false
piperitenone,1,false
kaempferol 3-O-beta-D-xyloside,1,false
DNA-base-CH3,1,false
DNA-base,1,false
nocardicin G,1,false
2-formylaminobenzaldehyde,1,false
manoyl oxide,1,false
"5,6,7,8-tetrahydromonapterin",1,false
4 ATP,1,false
"adenosylcobyrinic acid a,c-diamide",1,false
4 L-glutamine,1,false
4 ADP,1,false
4 L-glutamate,1,false
caldopentamine,1,false
D-beta-phenylalanine,1,false
L-ectoine,1,false
a polyprenyl diphosphate,1,false
3-hydroxy-3-methyl-2-oxobutanoate,1,false
an anthocyanidin 3-O-,1,false
23S rRNA uridine746,1,false
23S rRNA pseudouridine746,1,false
3-hydroxy-4H-pyrid-4-one,1,false
"1,2-epoxymenth-8-ene",1,false
"cis,cis-butadiene-1,2,4-tricarboxylate",1,false
"2-carboxy-2,5-dihydro-5-oxofuran-2-acetate",1,false
alpha-D-galactosamine 1-phosphate,1,false
retinyl ester,1,false
5'-guanosyl [DNA ligase]-Nepsilon-phosphono-L-lysine,1,false
morphine,1,false
4 2-aminophenol,1,false
2 2-aminophenoxazin-3-one,1,false
L-quinate,1,false
2-phenylacetamide,1,false
gamma-L-glutamyl-D-alanine,1,false
"N-succinyl-LL-2,6-diaminoheptanedioate",1,false
L-dopachrome,1,false
"5,6-dihydroxyindole-2-carboxylate",1,false
R1H,1,false
R2OOH,1,false
R1OH,1,false
R2OH,1,false
L-octanoylcarnitine,1,false
6-amino-2-oxohexanoate,1,false
a 5'-hydroxy-3'-methoxyflavonoid,1,false
"a 3',5'-dimethoxyflavonoid",1,false
a 3'-methoxyflavonoid,1,false
cycloaraneosene,1,false
"7-O-geranyl-2-O,3-dimethylflaviolin",1,false
a dipeptide-[dipeptide-binding protein][side 1],1,false
a dipeptide[side 2],1,false
[dipeptide-binding protein][side 1],1,false
thio-molybdenum cofactor,1,false
-tartrate,1,false
(-)-solanapyrone A,1,false
protein-disulfide,1,false
glutathione-disulfide,1,false
protein-dithiol,1,false
a 1-acyl-2-palmitoleoyl-[glycerolipid],1,false
nicotinate D-ribonucleotide,1,false
phenyl 5-phospho-alpha-D-ribofuranoside,1,false
5'-guanosyl [RNA 3'-phosphate cyclase]-Ntau-phosphono-L-histidine,1,false
5-deoxy-5-chloroadenosine,1,false
toxoflavin,1,false
"1,6-didemethyltoxoflavin",1,false
aclacinomycin N,1,false
o-phthalic acid,1,false
Watasenia luciferin,1,false
oxidized Watasenia luciferin,1,false
L-glutamyl 5-phosphate,1,false
a formylmethanofuran,1,false
a methanofuran,1,false
prosolanapyrone II,1,false
5-methyltetrahydropteroyltri-L-glutamate,1,false
tetrahydropteroyltri-L-glutamate,1,false
(-)-bornyl diphosphate,1,false
2'-deoxyadenosine,1,false
N-acetyl-beta-D-glucosaminyl group,1,false
N-acetyl-beta-D-galactosaminyl--N-acetyl-beta-D-glucosaminyl group,1,false
[a protein]-tyrosine phosphate,1,false
[a protein]-tyrosine,1,false
flaviolin,1,false
3-linalylflaviolin,1,false
erythro-3-hydroxy-L-aspartate,1,false
(R)-malate,1,false
5-methyltetrahydromethanopterin,1,false
"2,3,5,6-tetrachlorophenol",1,false
pentachlorophenol,1,false
5-O-beta-D-mycaminosyltylonolide,1,false
dTDP-6-deoxy-alpha-D-allose,1,false
a folded polypeptide,1,false
an unfolded polypeptide,1,false
tylactone,1,false
dTDP-alpha-D-mycaminose,1,false
5-O-beta-D-mycaminosyltylactone,1,false
"7-epi-ent-eudesmane-5,11-diol",1,false
4-nitrophenyl-3-ketovalidamine,1,false
"5-D--2,6-dihydroxycyclohex-2-en-1-one",1,false
rhizathalene A,1,false
"6-linalyl-2-O,3-dimethylflaviolin",1,false
"1-hydroxy-3,4-didehydro-1,2-dihydrolycopene",1,false
adenine2030 in 23S rRNA,1,false
N6-methyladenine2030 in 23S rRNA,1,false
aspulvinone E,1,false
aspulvinone H,1,false
alpha-selinene,1,false
(6Z)-hexadec-6-enoyl-[acyl-carrier protein],1,false
7-aminomethyl-7-carbaguanosine34 in tRNA,1,false
protein N-phospho-L-histidine,1,false
an ultra-long-chain fatty acid,1,false
[reduced NADPH---hemoprotein reductase],1,false
an ultra-long-chain omega-hydroxy fatty acid,1,false
[oxidized NADPH---hemoprotein reductase],1,false
(Z)-2-methylbutanal oxime,1,false
(E)-2-methylbutanal oxime,1,false
(Z)-2-methylpropanal oxime,1,false
methyl benzoate,1,false
2 ferriprotoporphyrin IX,1,false
beta-hematin,1,false
quaternary amine-[quaternary amine-binding protein][side 1],1,false
quaternary amine[side 2],1,false
[quaternary amine-binding protein][side 1],1,false
[RNA ligase]-L-histidine,1,false
5'-guanosyl [RNA ligase]-Ntau-phosphono-L-histidine,1,false
2-imino-3-propanoate,1,false
8 reduced ferredoxin,1,false
8 oxidized ferredoxin,1,false
3-hydroxy-4-trimethylammoniobutanoate,1,false
3-chloro-D-alanine,1,false
"pyridinium-3,5-biscarboxylate mononucleotide",1,false
crocin,1,false
a 4'-hydroxyisoflavone,1,false
a 4'-methoxyisoflavone,1,false
(3Z)-phycoerythrobilin,1,false
"3,4-dihydroxyphenylpropanoate",1,false
phosphatidyl-N-dimethylethanolamine,1,false
acetylenedicarboxylate,1,false
tellurite,1,false
methanetelluronate,1,false
3 beta-D-mannopyranose,1,false
4--2-hydroxybutanoyl-[BtrI acyl-carrier protein],1,false
gentisyl-CoA,1,false
quinolin-4-ol,1,false
"quinolin-3,4-diol",1,false
N6-L-threonylcarbamoyladenine37 in tRNA,1,false
acyl phosphate,1,false
D-hexose phosphate,1,false
benzoyl cyanide,1,false
xylitol 5-phosphate,1,false
gentamicin 2''-phosphate,1,false
6 malonyl-CoA,1,false
5 NADPH,1,false
"-5-hydroxydodeca-2,6,8,10-tetraenal",1,false
5 NADP+,1,false
meso-diaminoheptanedioate,1,false
N-methyl-L-alanine,1,false
"-4-hydroxybuta-1,3-diene-1,2,4-tricarboxylate",1,false
Cu2+[side 1],1,false
Cu2+[side 2],1,false
3 isopentenyl diphosphate,1,false
nerylneryl diphosphate,1,false
"quinolin-2,8-diol",1,false
maltose-[maltose-binding protein][side 1],1,false
maltose[side 2],1,false
[maltose-binding protein][side 1],1,false
a phenolphthiocerol,1,false
a dimycocerosyl phenolphthiocerol,1,false
a phthiodiolone,1,false
a dimycocerosyl phthiodiolone,1,false
a phthiocerol,1,false
a dimycocerosyl phthiocerol,1,false
"3,5-dihydroxybiphenyl",1,false
mucus glycoprotein,1,false
O-palmitoylglycoprotein,1,false
naphthalene,1,false
an 8-hydroxyfurocoumarin,1,false
an 8-methoxyfurocoumarin,1,false
xanthotoxol,1,false
xanthotoxin,1,false
4-hydroxybenzoyl CoA,1,false
menaquinone-9,1,false
"N-acetyl-LL-2,6-diaminoheptanedioate",1,false
D-threonate,1,false
carotenoid phi-end group,1,false
MurNAc-L-Ala-D-isoglutaminyl-L-Lys-D-Ala-D-Ala-diphospho-ditrans octacis-undecaprenyl-GlcNAc,1,false
"MurNAc-L-Ala-D-isoglutaminyl-L-Lys--D-Ala-D-Ala-diphospho ditrans,octacis-undecaprenyl-GlcNAc",1,false
a 6-phospho-beta-D-galactoside,1,false
6-phospho-D-galactose,1,false
ammonium,1,false
adenine34 in tRNA,1,false
hypoxanthine34 in tRNA,1,false
"2,3,5-trihydroxytoluene",1,false
CMP-3-deoxy-D-glycero-D-galacto-non-2-ulopyranosonate,1,false
D-altritol,1,false
dichloromethane,1,false
[xanthine dehydrogenase],1,false
[xanthine oxidase],1,false
3-amino-5-hydroxybenzoyl-[acyl-carrier protein],1,false
L-methionine S-oxide,1,false
taxa-4,1,false
phosphonoformate,1,false
CMP-5'-phosphonoformate,1,false
polyphosphate,1,false
oligophosphate,1,false
3-deoxy-alpha-D-manno-octulopyranosonate,1,false
"3,8-dideoxy-8-oxo-alpha-D-manno-octulosonate",1,false
secalciferol,1,false
calcitetrol,1,false
thalianol,1,false
a (2R)-2-hydroxy Cn-fatty acid,1,false
a Cn-1-fatty acid,1,false
germanicol,1,false
molybdate,1,false
"CMP-8-amino-3,8-dideoxy-alpha-D-manno-octulosonate",1,false
"3alpha,7alpha,12alpha-trihydroxy-5beta-cholanoyl-CoA",1,false
